sonaId,qualtricsResponseId,trialNumber,stimulusIndex,n,slope,noise,responseCode,stimulusPairing,accuracy,reactionTime,responseKey,trialType
96620,R_633hAZvlAmi2ytP,1,394,10,0.221700,0.15,1,2,true,1505,P,training
96620,R_633hAZvlAmi2ytP,2,448,8,0.315300,0.15,1,2,true,965,P,training
96620,R_633hAZvlAmi2ytP,3,115,20,-0.221700,0.15,1,2,false,1204,P,training
96620,R_633hAZvlAmi2ytP,4,395,10,0.221700,0.15,1,2,true,1227,P,training
96620,R_633hAZvlAmi2ytP,5,58,22,-0.315300,0.15,1,2,false,1073,P,training
96620,R_633hAZvlAmi2ytP,6,112,20,-0.221700,0.15,1,2,true,1133,Q,training
96620,R_633hAZvlAmi2ytP,7,393,10,0.221700,0.15,1,2,true,1007,P,training
96620,R_633hAZvlAmi2ytP,8,226,16,-0.043700,0.15,1,2,false,1001,P,training
96620,R_633hAZvlAmi2ytP,9,59,22,-0.315300,0.15,1,2,false,1630,P,training
96620,R_633hAZvlAmi2ytP,10,57,22,-0.315300,0.15,1,2,true,548,Q,training
96620,R_633hAZvlAmi2ytP,11,113,20,-0.221700,0.15,1,2,false,1011,P,training
96620,R_633hAZvlAmi2ytP,12,392,10,0.221700,0.15,1,2,false,636,Q,training
96620,R_633hAZvlAmi2ytP,13,227,16,-0.043700,0.15,1,2,true,1131,Q,training
96620,R_633hAZvlAmi2ytP,14,169,18,-0.131700,0.15,1,2,true,857,Q,training
96620,R_633hAZvlAmi2ytP,15,56,22,-0.315300,0.15,1,2,true,797,Q,training
96620,R_633hAZvlAmi2ytP,16,338,12,0.131700,0.15,1,2,true,629,P,training
96620,R_633hAZvlAmi2ytP,17,337,12,0.131700,0.15,1,2,true,646,P,training
96620,R_633hAZvlAmi2ytP,18,450,8,0.315300,0.15,1,2,true,726,P,training
96620,R_633hAZvlAmi2ytP,19,171,18,-0.131700,0.15,1,2,true,618,Q,training
96620,R_633hAZvlAmi2ytP,20,168,18,-0.131700,0.15,1,2,true,1096,Q,training
96620,R_633hAZvlAmi2ytP,21,280,14,0.043700,0.15,1,2,true,890,P,training
96620,R_633hAZvlAmi2ytP,22,224,16,-0.043700,0.15,1,2,false,746,P,training
96620,R_633hAZvlAmi2ytP,23,170,18,-0.131700,0.15,1,2,true,1015,Q,training
96620,R_633hAZvlAmi2ytP,24,225,16,-0.043700,0.15,1,2,false,896,P,training
96620,R_633hAZvlAmi2ytP,25,282,14,0.043700,0.15,1,2,false,524,Q,training
96620,R_633hAZvlAmi2ytP,26,283,14,0.043700,0.15,1,2,true,738,P,training
96620,R_633hAZvlAmi2ytP,27,336,12,0.131700,0.15,1,2,true,573,P,training
96620,R_633hAZvlAmi2ytP,28,449,8,0.315300,0.15,1,2,true,563,P,training
96620,R_633hAZvlAmi2ytP,29,114,20,-0.221700,0.15,1,2,true,970,Q,training
