sonaId,qualtricsResponseId,trialNumber,stimulusIndex,n,slope,noise,responseCode,stimulusPairing,accuracy,reactionTime,responseKey,trialType
94343,R_1pq76nfUEFBEEoN,1,168,18,-0.131700,0.15,2,2,true,4802,P,training
94343,R_1pq76nfUEFBEEoN,2,170,18,-0.131700,0.15,2,2,true,7184,P,training
94343,R_1pq76nfUEFBEEoN,3,112,20,-0.221700,0.15,2,2,false,2756,Q,training
94343,R_1pq76nfUEFBEEoN,4,226,16,-0.043700,0.15,2,2,false,4109,Q,training
94343,R_1pq76nfUEFBEEoN,5,114,20,-0.221700,0.15,2,2,false,759,Q,training
94343,R_1pq76nfUEFBEEoN,6,392,10,0.221700,0.15,2,2,true,754,Q,training
94343,R_1pq76nfUEFBEEoN,7,336,12,0.131700,0.15,2,2,true,882,Q,training
94343,R_1pq76nfUEFBEEoN,8,59,22,-0.315300,0.15,2,2,false,681,Q,training
94343,R_1pq76nfUEFBEEoN,9,283,14,0.043700,0.15,2,2,true,687,Q,training
94343,R_1pq76nfUEFBEEoN,10,57,22,-0.315300,0.15,2,2,false,699,Q,training
94343,R_1pq76nfUEFBEEoN,11,113,20,-0.221700,0.15,2,2,true,1275,P,training
94343,R_1pq76nfUEFBEEoN,12,394,10,0.221700,0.15,2,2,true,1002,Q,training
94343,R_1pq76nfUEFBEEoN,13,393,10,0.221700,0.15,2,2,true,554,Q,training
94343,R_1pq76nfUEFBEEoN,14,281,14,0.043700,0.15,2,2,false,1063,P,training
94343,R_1pq76nfUEFBEEoN,15,227,16,-0.043700,0.15,2,2,true,888,P,training
94343,R_1pq76nfUEFBEEoN,16,225,16,-0.043700,0.15,2,2,false,1289,Q,training
94343,R_1pq76nfUEFBEEoN,17,339,12,0.131700,0.15,2,2,false,761,P,training
94343,R_1pq76nfUEFBEEoN,18,224,16,-0.043700,0.15,2,2,false,992,Q,training
94343,R_1pq76nfUEFBEEoN,19,338,12,0.131700,0.15,2,2,false,902,P,training
94343,R_1pq76nfUEFBEEoN,20,115,20,-0.221700,0.15,2,2,true,7573,P,training
94343,R_1pq76nfUEFBEEoN,21,282,14,0.043700,0.15,2,2,false,3380,P,training
94343,R_1pq76nfUEFBEEoN,22,448,8,0.315300,0.15,2,2,true,1151,Q,training
94343,R_1pq76nfUEFBEEoN,23,449,8,0.315300,0.15,2,2,true,656,Q,training
94343,R_1pq76nfUEFBEEoN,24,450,8,0.315300,0.15,2,2,true,508,Q,training
94343,R_1pq76nfUEFBEEoN,25,171,18,-0.131700,0.15,2,2,false,850,Q,training
94343,R_1pq76nfUEFBEEoN,26,58,22,-0.315300,0.15,2,2,true,841,P,training
94343,R_1pq76nfUEFBEEoN,27,169,18,-0.131700,0.15,2,2,true,503,P,training
94343,R_1pq76nfUEFBEEoN,28,280,14,0.043700,0.15,2,2,false,826,P,training
94343,R_1pq76nfUEFBEEoN,29,56,22,-0.315300,0.15,2,2,true,695,P,training
94343,R_1pq76nfUEFBEEoN,30,395,10,0.221700,0.15,2,2,true,630,Q,training
94343,R_1pq76nfUEFBEEoN,31,337,12,0.131700,0.15,2,2,true,632,Q,training
94343,R_1pq76nfUEFBEEoN,32,451,8,0.315300,0.15,2,2,true,572,Q,training
94343,R_1pq76nfUEFBEEoN,33,360,18,0.131700,0.15,2,2,true,596,P,main
94343,R_1pq76nfUEFBEEoN,34,33,16,-0.315300,0.15,2,2,true,717,P,main
94343,R_1pq76nfUEFBEEoN,35,25,14,-0.315300,0.15,2,2,true,603,Q,main
94343,R_1pq76nfUEFBEEoN,36,11,10,-0.315300,0.15,2,2,true,696,Q,main
94343,R_1pq76nfUEFBEEoN,37,298,18,0.043700,0.15,2,2,true,584,P,main
94343,R_1pq76nfUEFBEEoN,38,75,10,-0.221700,0.15,2,2,true,714,Q,main
94343,R_1pq76nfUEFBEEoN,39,107,18,-0.221700,0.15,2,2,true,586,P,main
94343,R_1pq76nfUEFBEEoN,40,19,12,-0.315300,0.15,2,2,true,699,Q,main
94343,R_1pq76nfUEFBEEoN,41,353,16,0.131700,0.15,2,2,true,572,P,main
94343,R_1pq76nfUEFBEEoN,42,344,14,0.131700,0.15,2,2,true,916,Q,main
94343,R_1pq76nfUEFBEEoN,43,106,18,-0.221700,0.15,2,2,true,517,P,main
94343,R_1pq76nfUEFBEEoN,44,250,22,-0.043700,0.15,2,2,true,569,P,main
94343,R_1pq76nfUEFBEEoN,45,202,10,-0.043700,0.15,2,2,true,675,Q,main
94343,R_1pq76nfUEFBEEoN,46,144,12,-0.131700,0.15,2,2,true,515,Q,main
94343,R_1pq76nfUEFBEEoN,47,209,12,-0.043700,0.15,2,2,true,466,Q,main
94343,R_1pq76nfUEFBEEoN,48,322,8,0.131700,0.15,2,2,true,484,Q,main
94343,R_1pq76nfUEFBEEoN,49,320,8,0.131700,0.15,2,2,true,500,Q,main
94343,R_1pq76nfUEFBEEoN,50,291,16,0.043700,0.15,2,2,false,396,Q,main
94343,R_1pq76nfUEFBEEoN,51,91,14,-0.221700,0.15,2,2,false,504,P,main
94343,R_1pq76nfUEFBEEoN,52,153,14,-0.131700,0.15,2,2,false,519,P,main
94343,R_1pq76nfUEFBEEoN,53,88,14,-0.221700,0.15,2,2,true,289,Q,main
94343,R_1pq76nfUEFBEEoN,54,187,22,-0.131700,0.15,2,2,false,385,Q,main
94343,R_1pq76nfUEFBEEoN,55,410,14,0.221700,0.15,2,2,true,889,Q,main
