sonaId,qualtricsResponseId,trialNumber,stimulusIndex,n,slope,noise,responseCode,stimulusPairing,accuracy,reactionTime,responseKey,trialType
96252,R_7CZPsCprF1AGF83,1,168,18,-0.131700,0.15,1,2,false,3349,P,training
96252,R_7CZPsCprF1AGF83,2,227,16,-0.043700,0.15,1,2,false,1644,P,training
96252,R_7CZPsCprF1AGF83,3,226,16,-0.043700,0.15,1,2,true,4297,Q,training
96252,R_7CZPsCprF1AGF83,4,451,8,0.315300,0.15,1,2,true,966,P,training
96252,R_7CZPsCprF1AGF83,5,58,22,-0.315300,0.15,1,2,true,1111,Q,training
96252,R_7CZPsCprF1AGF83,6,395,10,0.221700,0.15,1,2,false,1298,Q,training
96252,R_7CZPsCprF1AGF83,7,392,10,0.221700,0.15,1,2,true,1415,P,training
96252,R_7CZPsCprF1AGF83,8,449,8,0.315300,0.15,1,2,false,2519,Q,training
96252,R_7CZPsCprF1AGF83,9,337,12,0.131700,0.15,1,2,false,807,Q,training
96252,R_7CZPsCprF1AGF83,10,59,22,-0.315300,0.15,1,2,true,831,Q,training
96252,R_7CZPsCprF1AGF83,11,280,14,0.043700,0.15,1,2,true,826,P,training
96252,R_7CZPsCprF1AGF83,12,115,20,-0.221700,0.15,1,2,true,800,Q,training
96252,R_7CZPsCprF1AGF83,13,281,14,0.043700,0.15,1,2,true,1273,P,training
96252,R_7CZPsCprF1AGF83,14,282,14,0.043700,0.15,1,2,true,2352,P,training
96252,R_7CZPsCprF1AGF83,15,338,12,0.131700,0.15,1,2,false,794,Q,training
96252,R_7CZPsCprF1AGF83,16,57,22,-0.315300,0.15,1,2,false,802,P,training
96252,R_7CZPsCprF1AGF83,17,56,22,-0.315300,0.15,1,2,false,1613,P,training
96252,R_7CZPsCprF1AGF83,18,336,12,0.131700,0.15,1,2,true,804,P,training
96252,R_7CZPsCprF1AGF83,19,339,12,0.131700,0.15,1,2,true,800,P,training
96252,R_7CZPsCprF1AGF83,20,394,10,0.221700,0.15,1,2,true,807,P,training
96252,R_7CZPsCprF1AGF83,21,393,10,0.221700,0.15,1,2,true,874,P,training
96252,R_7CZPsCprF1AGF83,22,224,16,-0.043700,0.15,1,2,true,807,Q,training
96252,R_7CZPsCprF1AGF83,23,450,8,0.315300,0.15,1,2,true,808,P,training
96252,R_7CZPsCprF1AGF83,24,169,18,-0.131700,0.15,1,2,true,814,Q,training
96252,R_7CZPsCprF1AGF83,25,448,8,0.315300,0.15,1,2,true,808,P,training
96252,R_7CZPsCprF1AGF83,26,114,20,-0.221700,0.15,1,2,true,805,Q,training
96252,R_7CZPsCprF1AGF83,27,170,18,-0.131700,0.15,1,2,true,809,Q,training
96252,R_7CZPsCprF1AGF83,28,225,16,-0.043700,0.15,1,2,false,805,P,training
96252,R_7CZPsCprF1AGF83,29,171,18,-0.131700,0.15,1,2,true,802,Q,training
96252,R_7CZPsCprF1AGF83,30,283,14,0.043700,0.15,1,2,true,805,P,training
96252,R_7CZPsCprF1AGF83,31,113,20,-0.221700,0.15,1,2,true,1248,Q,training
96252,R_7CZPsCprF1AGF83,32,112,20,-0.221700,0.15,1,2,false,1172,P,training
96252,R_7CZPsCprF1AGF83,33,489,18,0.315300,0.15,1,2,false,658,P,main
96252,R_7CZPsCprF1AGF83,34,473,14,0.315300,0.15,1,2,false,1118,Q,main
96252,R_7CZPsCprF1AGF83,35,211,12,-0.043700,0.15,1,2,false,1109,Q,main
96252,R_7CZPsCprF1AGF83,36,218,14,-0.043700,0.15,1,2,false,1111,Q,main
96252,R_7CZPsCprF1AGF83,37,3,8,-0.315300,0.15,1,2,true,1144,P,main
96252,R_7CZPsCprF1AGF83,38,313,22,0.043700,0.15,1,2,true,1090,Q,main
96252,R_7CZPsCprF1AGF83,39,144,12,-0.131700,0.15,1,2,false,2721,Q,main
96252,R_7CZPsCprF1AGF83,40,121,22,-0.221700,0.15,1,2,true,706,Q,main
96252,R_7CZPsCprF1AGF83,41,83,12,-0.221700,0.15,1,2,false,722,Q,main
96252,R_7CZPsCprF1AGF83,42,67,8,-0.221700,0.15,1,2,true,758,P,main
96252,R_7CZPsCprF1AGF83,43,89,14,-0.221700,0.15,1,2,false,2274,Q,main
96252,R_7CZPsCprF1AGF83,44,9,10,-0.315300,0.15,1,2,true,792,P,main
96252,R_7CZPsCprF1AGF83,45,72,10,-0.221700,0.15,1,2,true,622,P,main
96252,R_7CZPsCprF1AGF83,46,298,18,0.043700,0.15,1,2,false,1110,P,main
96252,R_7CZPsCprF1AGF83,47,288,16,0.043700,0.15,1,2,false,1115,P,main
96252,R_7CZPsCprF1AGF83,48,91,14,-0.221700,0.15,1,2,true,1110,P,main
96252,R_7CZPsCprF1AGF83,49,331,10,0.131700,0.15,1,2,true,1115,P,main
96252,R_7CZPsCprF1AGF83,50,496,20,0.315300,0.15,1,2,false,1182,P,main
96252,R_7CZPsCprF1AGF83,51,464,12,0.315300,0.15,1,2,true,533,P,main
96252,R_7CZPsCprF1AGF83,52,314,22,0.043700,0.15,1,2,false,823,P,main
96252,R_7CZPsCprF1AGF83,53,107,18,-0.221700,0.15,1,2,true,1122,Q,main
96252,R_7CZPsCprF1AGF83,54,98,16,-0.221700,0.15,1,2,false,1311,P,main
96252,R_7CZPsCprF1AGF83,55,97,16,-0.221700,0.15,1,2,false,916,P,main
96252,R_7CZPsCprF1AGF83,56,128,8,-0.131700,0.15,1,2,true,632,P,main
96252,R_7CZPsCprF1AGF83,57,25,14,-0.315300,0.15,1,2,false,790,Q,main
