sonaId,qualtricsResponseId,trialNumber,stimulusIndex,n,slope,noise,responseCode,stimulusPairing,accuracy,reactionTime,responseKey,trialType
92640,R_3403PyhxFEuObXJ,1,57,22,-0.315300,0.15,1,2,false,10643,P,training
92640,R_3403PyhxFEuObXJ,2,336,12,0.131700,0.15,1,2,true,2678,P,training
92640,R_3403PyhxFEuObXJ,3,392,10,0.221700,0.15,1,2,true,1307,P,training
92640,R_3403PyhxFEuObXJ,4,339,12,0.131700,0.15,1,2,false,535,Q,training
92640,R_3403PyhxFEuObXJ,5,59,22,-0.315300,0.15,1,2,true,708,Q,training
92640,R_3403PyhxFEuObXJ,6,337,12,0.131700,0.15,1,2,true,806,P,training
92640,R_3403PyhxFEuObXJ,7,281,14,0.043700,0.15,1,2,true,1096,P,training
92640,R_3403PyhxFEuObXJ,8,395,10,0.221700,0.15,1,2,false,1236,Q,training
92640,R_3403PyhxFEuObXJ,9,451,8,0.315300,0.15,1,2,true,627,P,training
92640,R_3403PyhxFEuObXJ,10,282,14,0.043700,0.15,1,2,true,1169,P,training
92640,R_3403PyhxFEuObXJ,11,450,8,0.315300,0.15,1,2,false,734,Q,training
92640,R_3403PyhxFEuObXJ,12,115,20,-0.221700,0.15,1,2,true,808,Q,training
92640,R_3403PyhxFEuObXJ,13,113,20,-0.221700,0.15,1,2,true,869,Q,training
92640,R_3403PyhxFEuObXJ,14,226,16,-0.043700,0.15,1,2,false,664,P,training
92640,R_3403PyhxFEuObXJ,15,56,22,-0.315300,0.15,1,2,true,688,Q,training
92640,R_3403PyhxFEuObXJ,16,283,14,0.043700,0.15,1,2,true,656,P,training
92640,R_3403PyhxFEuObXJ,17,171,18,-0.131700,0.15,1,2,true,584,Q,training
92640,R_3403PyhxFEuObXJ,18,112,20,-0.221700,0.15,1,2,false,869,P,training
92640,R_3403PyhxFEuObXJ,19,448,8,0.315300,0.15,1,2,true,618,P,training
92640,R_3403PyhxFEuObXJ,20,394,10,0.221700,0.15,1,2,false,512,Q,training
92640,R_3403PyhxFEuObXJ,21,449,8,0.315300,0.15,1,2,true,504,P,training
92640,R_3403PyhxFEuObXJ,22,227,16,-0.043700,0.15,1,2,true,764,Q,training
92640,R_3403PyhxFEuObXJ,23,280,14,0.043700,0.15,1,2,false,657,Q,training
92640,R_3403PyhxFEuObXJ,24,168,18,-0.131700,0.15,1,2,true,769,Q,training
92640,R_3403PyhxFEuObXJ,25,393,10,0.221700,0.15,1,2,true,526,P,training
92640,R_3403PyhxFEuObXJ,26,170,18,-0.131700,0.15,1,2,true,887,Q,training
92640,R_3403PyhxFEuObXJ,27,114,20,-0.221700,0.15,1,2,true,1421,Q,training
92640,R_3403PyhxFEuObXJ,28,224,16,-0.043700,0.15,1,2,false,765,P,training
92640,R_3403PyhxFEuObXJ,29,225,16,-0.043700,0.15,1,2,true,1541,Q,training
92640,R_3403PyhxFEuObXJ,30,169,18,-0.131700,0.15,1,2,true,820,Q,training
92640,R_3403PyhxFEuObXJ,31,338,12,0.131700,0.15,1,2,true,1049,P,training
92640,R_3403PyhxFEuObXJ,32,58,22,-0.315300,0.15,1,2,true,534,Q,training
92640,R_3403PyhxFEuObXJ,33,387,8,0.221700,0.15,1,2,true,642,P,main
92640,R_3403PyhxFEuObXJ,34,130,8,-0.131700,0.15,1,2,false,710,Q,main
92640,R_3403PyhxFEuObXJ,35,145,12,-0.131700,0.15,1,2,false,1021,Q,main
92640,R_3403PyhxFEuObXJ,36,433,20,0.221700,0.15,1,2,false,450,P,main
92640,R_3403PyhxFEuObXJ,37,11,10,-0.315300,0.15,1,2,false,584,Q,main
92640,R_3403PyhxFEuObXJ,38,40,18,-0.315300,0.15,1,2,true,1179,Q,main
92640,R_3403PyhxFEuObXJ,39,472,14,0.315300,0.15,1,2,true,697,P,main
92640,R_3403PyhxFEuObXJ,40,443,22,0.221700,0.15,1,2,false,501,P,main
92640,R_3403PyhxFEuObXJ,41,162,16,-0.131700,0.15,1,2,true,460,Q,main
92640,R_3403PyhxFEuObXJ,42,289,16,0.043700,0.15,1,2,true,3044,Q,main
92640,R_3403PyhxFEuObXJ,43,272,12,0.043700,0.15,1,2,false,1351,Q,main
92640,R_3403PyhxFEuObXJ,44,355,16,0.131700,0.15,1,2,true,1375,Q,main
92640,R_3403PyhxFEuObXJ,45,360,18,0.131700,0.15,1,2,true,717,Q,main
92640,R_3403PyhxFEuObXJ,46,457,10,0.315300,0.15,1,2,true,605,P,main
92640,R_3403PyhxFEuObXJ,47,459,10,0.315300,0.15,1,2,true,2170,P,main
92640,R_3403PyhxFEuObXJ,48,297,18,0.043700,0.15,1,2,false,1331,P,main
